,date,Postcode,geography code,Rural Urban,Variable: All usual residents; measures: Value,Variable: Males; measures: Value,Variable: Females; measures: Value,Variable: Lives in a household; measures: Value,Variable: Lives in a communal establishment; measures: Value,Variable: Schoolchild or full-time student aged 4 and over at their non term-time address; measures: Value,Variable: Area (Hectares); measures: Value,Variable: Density (number of persons per hectare); measures: Value,Longitude,Latitude,Population
1865,2011,NR12 7,NR12 7,Total,3427,1652,1775,3345,82,46,2796.91,1.2,1.34925,52.7212,3515.0
1866,2011,NR12 8,NR12 8,Total,6715,3229,3486,6550,165,74,6830.46,1.0,1.43068,52.7194,6690.0
1867,2011,NR12 9,NR12 9,Total,5790,2810,2980,5714,76,62,3814.77,1.5,1.51192,52.7743,5566.0
1868,2011,NR13 3,NR13 3,Total,6802,3332,3470,6724,78,83,7620.47,0.9,1.54907,52.6068,6779.0
1869,2011,NR13 4,NR13 4,Total,6925,3335,3590,6888,37,88,3352.68,2.1,1.46395,52.6318,6973.0
1870,2011,NR13 5,NR13 5,Total,7558,3688,3870,7398,160,105,2372.41,3.2,1.4176,52.6325,7519.0
1871,2011,NR13 6,NR13 6,Total,5404,2611,2793,5320,84,77,5545.26,1.0,1.43964,52.6679,5440.0
1872,2011,NR14 6,NR14 6,Total,7305,3561,3744,7181,124,125,9246.3,0.8,1.49624,52.5344,7251.0
1873,2011,NR14 7,NR14 7,Total,8272,4063,4209,8196,76,134,5231.78,1.6,1.36932,52.5804,8201.0
1874,2011,NR14 8,NR14 8,Total,8170,3919,4251,8114,56,160,5321.71,1.5,1.27202,52.5796,8229.0
1875,2011,NR15 1,NR15 1,Total,6850,3310,3540,6751,99,121,6999.51,1.0,1.30836,52.5349,6844.0
1876,2011,NR15 2,NR15 2,Total,8956,4436,4520,8917,39,109,7412.72,1.2,1.22987,52.48,8962.0
1877,2011,NR16 1,NR16 1,Total,5532,2710,2822,5511,21,94,6756.43,0.8,1.15097,52.5057,5559.0
1878,2011,NR16 2,NR16 2,Total,6421,3160,3261,6275,146,93,9736.07,0.7,0.971416,52.4548,6492.0
1879,2011,NR17 1,NR17 1,Total,7062,3569,3493,6998,64,90,9483.06,0.7,0.979577,52.5146,7113.0
1880,2011,NR17 2,NR17 2,Total,8710,4246,4464,8607,103,100,1552.14,5.6,1.01868,52.5167,8688.0
1881,2011,NR18 0,NR18 0,Total,12223,5878,6345,12133,90,184,1880.0,6.5,1.12197,52.5779,12033.0
1882,2011,NR18 9,NR18 9,Total,5333,2648,2685,4638,695,106,7157.01,0.7,1.091,52.5612,5429.0
1883,2011,NR19 1,NR19 1,Total,11053,5356,5697,10976,77,88,1967.32,5.6,0.944154,52.6681,10962.0
1884,2011,NR19 2,NR19 2,Total,9306,4548,4758,9153,153,118,4963.27,1.9,0.911572,52.6836,9370.0
1885,2011,NR20 3,NR20 3,Total,7439,3599,3840,7244,195,110,6721.73,1.1,1.01518,52.6732,7122.0
1886,2011,NR20 4,NR20 4,Total,6941,3510,3431,6545,396,87,5694.11,1.2,0.956644,52.7207,7057.0
1887,2011,NR20 5,NR20 5,Total,4951,2454,2497,4887,64,80,10290.34,0.5,0.963877,52.7789,4970.0
1888,2011,NR21 0,NR21 0,Total,3250,1588,1662,3247,3,65,10115.82,0.3,0.925216,52.8597,3182.0
1889,2011,NR21 7,NR21 7,Total,3295,1641,1654,3295,0,42,6116.4,0.5,0.795769,52.8151,3463.0
1890,2011,NR21 8,NR21 8,Total,5164,2448,2716,5103,61,33,375.08,13.8,0.860712,52.8335,5132.0
1891,2011,NR21 9,NR21 9,Total,4106,2015,2091,4062,44,49,4896.79,0.8,0.820515,52.8517,4117.0
1892,2011,NR22 6,NR22 6,Total,819,395,424,811,8,13,1897.51,0.4,0.863667,52.8929,906.0
1893,2011,NR23 1,NR23 1,Total,3009,1441,1568,2965,44,41,6693.54,0.4,0.857809,52.9491,3067.0
1894,2011,NR24 2,NR24 2,Total,4462,2191,2271,4424,38,63,6233.42,0.7,1.04554,52.8578,4409.0
1895,2011,NR25 6,NR25 6,Total,5511,2568,2943,5148,363,84,3931.66,1.4,1.11263,52.9057,5471.0
1896,2011,NR25 7,NR25 7,Total,3367,1622,1745,3324,43,67,7887.72,0.4,1.05073,52.9362,3380.0
1897,2011,NR26 8,NR26 8,Total,8299,3877,4422,8090,209,106,1120.2,7.4,1.21143,52.9373,8416.0
1898,2011,NR27 0,NR27 0,Total,5250,2453,2797,5032,218,44,710.46,7.4,1.3184,52.9187,5606.0
1899,2011,NR27 9,NR27 9,Total,6483,3149,3334,6225,258,73,1636.71,4.0,1.28488,52.9297,6198.0
1900,2011,NR28 0,NR28 0,Total,9282,4477,4805,9138,144,86,4241.48,2.2,1.38032,52.829,9250.0
1901,2011,NR28 9,NR28 9,Total,8250,3932,4318,8105,145,72,5411.93,1.5,1.4136,52.8156,8092.0
1902,2011,NR29 3,NR29 3,Total,6914,3387,3527,6880,34,98,6242.0,1.1,1.66859,52.6628,6880.0
1903,2011,NR29 4,NR29 4,Total,8411,4060,4351,8240,171,108,3247.06,2.6,1.66665,52.7,8489.0
1904,2011,NR29 5,NR29 5,Total,4599,2292,2307,4509,90,40,4264.69,1.1,1.57347,52.708,4650.0
1905,2011,NR30 1,NR30 1,Total,4431,2187,2244,4325,106,11,651.47,6.8,1.7236,52.6119,4829.0
1906,2011,NR30 2,NR30 2,Total,5565,2926,2639,5433,132,30,87.15,63.9,1.73064,52.606,5668.0
1907,2011,NR30 3,NR30 3,Total,4419,2214,2205,4381,38,13,193.14,22.9,1.73173,52.5961,4470.0
1908,2011,NR30 4,NR30 4,Total,7210,3450,3760,7090,120,35,267.98,26.9,1.73139,52.6209,6683.0
1909,2011,NR30 5,NR30 5,Total,9076,4375,4701,9022,54,67,1072.66,8.5,1.72209,52.6506,9079.0
1910,2011,NR31 0,NR31 0,Total,7144,3586,3558,7115,29,40,316.54,22.6,1.71931,52.5996,7243.0
1911,2011,NR31 6,NR31 6,Total,8799,4275,4524,8641,158,79,214.49,41.0,1.72678,52.5726,9449.0
1912,2011,NR31 7,NR31 7,Total,11015,5367,5648,10943,72,70,262.98,41.9,1.7163,52.5725,10746.0
1913,2011,NR31 8,NR31 8,Total,13107,6395,6712,13046,61,88,939.94,13.9,1.70668,52.581,12455.0
1914,2011,NR31 9,NR31 9,Total,9849,4876,4973,9801,48,95,2826.55,3.5,1.68782,52.5661,10087.0
1915,2011,NR32 1,NR32 1,Total,3922,1932,1990,3877,45,35,125.74,31.2,1.75228,52.4796,3849.0
1916,2011,NR32 2,NR32 2,Total,9238,4516,4722,9227,11,48,225.78,40.9,1.74032,52.4796,8915.0
1917,2011,NR32 3,NR32 3,Total,8222,4006,4216,8110,112,77,359.49,22.9,1.71351,52.4838,8438.0
1918,2011,NR32 4,NR32 4,Total,13267,6419,6848,13118,149,123,535.58,24.8,1.73703,52.4926,13390.0
1919,2011,NR32 5,NR32 5,Total,4008,2193,1815,3518,490,50,3520.07,1.1,1.70977,52.5129,4045.0
1920,2011,NR33 0,NR33 0,Total,8315,4092,4223,8009,306,79,213.01,39.0,1.7391,52.4664,8550.0
1921,2011,NR33 7,NR33 7,Total,9176,4411,4765,9128,48,91,879.28,10.4,1.72263,52.4391,9186.0
1922,2011,NR33 8,NR33 8,Total,13572,6592,6980,13462,110,138,1608.65,8.4,1.70101,52.455,13213.0
1923,2011,NR33 9,NR33 9,Total,8404,4011,4393,8404,0,59,262.95,32.0,1.71749,52.4657,8643.0
1924,2011,NR34 0,NR34 0,Total,2235,1122,1113,2235,0,38,4377.64,0.5,1.57662,52.4836,2325.0
1925,2011,NR34 7,NR34 7,Total,7729,3758,3971,7729,0,97,7464.95,1.0,1.61804,52.4301,7725.0
1926,2011,NR34 8,NR34 8,Total,3002,1492,1510,2990,12,61,8175.13,0.4,1.55916,52.4024,3122.0
1927,2011,NR34 9,NR34 9,Total,9303,4439,4864,9175,128,81,786.65,11.8,1.56681,52.4539,9198.0
1928,2011,NR35 1,NR35 1,Total,5723,2767,2956,5586,137,59,3504.78,1.6,1.44343,52.4477,5797.0
1929,2011,NR35 2,NR35 2,Total,5171,2536,2635,5088,83,91,7470.32,0.7,1.42332,52.4744,5086.0
1930,2011,NW10 0,NW10 0,Total,11063,5326,5737,11063,0,70,184.56,59.9,-0.258848,51.5502,11214.0
1931,2011,NW10 1,NW10 1,Total,10006,5015,4991,9997,9,106,124.44,80.4,-0.243895,51.5509,9486.0
1932,2011,NW10 2,NW10 2,Total,9068,4540,4528,9008,60,78,105.37,86.1,-0.239354,51.5452,8581.0
1933,2011,NW10 3,NW10 3,Total,8483,4082,4401,8469,14,112,124.82,68.0,-0.232617,51.5373,9363.0
1934,2011,NW10 4,NW10 4,Total,10100,5103,4997,10053,47,79,67.02,150.7,-0.246585,51.5363,10301.0
1935,2011,NW10 5,NW10 5,Total,13687,6790,6897,13673,14,127,95.09,143.9,-0.232856,51.5329,13618.0
1936,2011,NW10 6,NW10 6,Total,2729,1348,1381,2717,12,16,215.84,12.6,-0.250386,51.529,2438.0
1937,2011,NW10 7,NW10 7,Total,3606,1793,1813,3588,18,36,244.52,14.7,-0.270962,51.5324,3642.0
1938,2011,NW10 8,NW10 8,Total,13236,6476,6760,13206,30,120,135.89,97.4,-0.256662,51.5398,12949.0
1939,2011,NW10 9,NW10 9,Total,10019,4887,5132,10010,9,96,83.14,120.5,-0.250312,51.5422,10367.0
1940,2011,NW11 0,NW11 0,Total,6691,3232,3459,6646,45,224,85.63,78.1,-0.201086,51.5817,5956.0
1941,2011,NW11 6,NW11 6,Total,6367,2958,3409,6354,13,128,161.84,39.3,-0.19023,51.5831,6180.0
1942,2011,NW11 7,NW11 7,Total,5285,2488,2797,5284,1,117,132.03,40.0,-0.19385,51.5766,5983.0
1943,2011,NW11 8,NW11 8,Total,6889,3395,3494,6750,139,146,109.42,63.0,-0.20058,51.5727,5776.0
1944,2011,NW11 9,NW11 9,Total,7452,3682,3770,7284,168,215,68.07,109.5,-0.206544,51.5784,8712.0
1945,2011,OL10 1,OL10 1,Total,3418,1741,1677,3347,71,21,118.29,28.9,-2.21544,53.592,3451.0
1946,2011,OL10 2,OL10 2,Total,7205,3511,3694,7116,89,111,604.46,11.9,-2.21715,53.5839,6925.0
1947,2011,OL10 3,OL10 3,Total,7947,3763,4184,7887,60,37,229.28,34.7,-2.23653,53.5897,8519.0
1948,2011,OL10 4,OL10 4,Total,9224,4481,4743,9207,17,86,745.36,12.4,-2.22302,53.5962,8991.0
1949,2011,OL11 1,OL11 1,Total,6705,3368,3337,6654,51,45,103.0,65.1,-2.15575,53.6076,6719.0
1950,2011,OL11 2,OL11 2,Total,10601,5034,5567,10563,38,66,577.3,18.4,-2.16134,53.5943,10616.0
1951,2011,OL11 3,OL11 3,Total,9313,4514,4799,9091,222,74,305.97,30.4,-2.17434,53.6014,9415.0
1952,2011,OL11 4,OL11 4,Total,7025,3446,3579,6896,129,67,313.28,22.4,-2.17663,53.6089,6788.0
1953,2011,OL11 5,OL11 5,Total,12168,6004,6164,12034,134,279,468.82,26.0,-2.19858,53.619,12055.0
1954,2011,OL12 0,OL12 0,Total,5407,2606,2801,5401,6,44,132.55,40.8,-2.15728,53.6264,6623.0
1955,2011,OL12 6,OL12 6,Total,12152,6108,6044,11997,155,133,588.18,20.7,-2.16739,53.625,10956.0
1956,2011,OL12 7,OL12 7,Total,9936,4758,5178,9930,6,169,670.19,14.8,-2.18824,53.6264,10628.0
1957,2011,OL12 8,OL12 8,Total,7500,3708,3792,7466,34,84,1813.93,4.1,-2.17399,53.6603,7323.0
1958,2011,OL12 9,OL12 9,Total,10672,5402,5270,10227,445,103,1362.81,7.8,-2.13636,53.6372,10695.0
1959,2011,OL13 0,OL13 0,Total,3834,1878,1956,3801,33,28,849.58,4.5,-2.21838,53.6935,3625.0
1960,2011,OL13 8,OL13 8,Total,4440,2199,2241,4385,55,67,995.61,4.5,-2.2043,53.708,4498.0
1961,2011,OL13 9,OL13 9,Total,6825,3356,3469,6799,26,43,514.34,13.3,-2.19271,53.701,7177.0
1962,2011,OL14 5,OL14 5,Total,4630,2238,2392,4603,27,37,116.12,39.9,-2.09367,53.7169,4817.0
1963,2011,OL14 6,OL14 6,Total,3619,1765,1854,3574,45,57,2293.76,1.6,-2.08805,53.7055,3699.0
1964,2011,OL14 7,OL14 7,Total,3073,1493,1580,3006,67,40,1663.2,1.8,-2.11127,53.708,3088.0
1965,2011,OL14 8,OL14 8,Total,4159,1970,2189,4094,65,62,1099.06,3.8,-2.11224,53.7274,3985.0
1966,2011,OL15 0,OL15 0,Total,3973,1876,2097,3833,140,36,1685.77,2.4,-2.10165,53.6355,3830.0
1967,2011,OL15 8,OL15 8,Total,5463,2700,2763,5443,20,34,157.54,34.7,-2.11047,53.6408,5801.0
1968,2011,OL15 9,OL15 9,Total,5025,2475,2550,4988,37,53,1053.72,4.8,-2.095,53.6522,5004.0
1969,2011,OL16 1,OL16 1,Total,445,259,186,387,58,1,44.44,10.0,-2.15612,53.6164,523.0
1970,2011,OL16 2,OL16 2,Total,10772,5428,5344,10723,49,50,318.94,33.8,-2.13965,53.6238,10164.0
1971,2011,OL16 3,OL16 3,Total,8462,4130,4332,8413,49,97,1833.7,4.6,-2.1094,53.6106,8675.0
1972,2011,OL16 4,OL16 4,Total,11684,5749,5935,11659,25,117,499.95,23.4,-2.12745,53.6034,11644.0
1973,2011,OL16 5,OL16 5,Total,6462,3163,3299,6407,55,45,129.49,49.9,-2.14169,53.6113,6241.0
1974,2011,OX10 0,OX10 0,Total,5564,2657,2907,5473,91,98,485.41,11.5,-1.13642,51.6038,5239.0
1975,2011,OX10 6,OX10 6,Total,6815,3593,3222,6099,716,136,4477.21,1.5,-1.09413,51.6073,6901.0
1976,2011,OX10 7,OX10 7,Total,5203,2573,2630,5199,4,71,2740.05,1.9,-1.15429,51.6479,5197.0
1977,2011,OX10 8,OX10 8,Total,3214,1571,1643,3149,65,49,1340.72,2.4,-1.12437,51.6014,3569.0
1978,2011,OX10 9,OX10 9,Total,5567,2697,2870,5452,115,131,2430.75,2.3,-1.14167,51.5837,5623.0
1979,2011,OX11 0,OX11 0,Total,5434,2663,2771,5405,29,112,2069.14,2.6,-1.28121,51.59,5325.0
1980,2011,OX11 7,OX11 7,Total,13108,6477,6631,12965,143,155,589.21,22.2,-1.2436,51.6121,12994.0
1981,2011,OX11 8,OX11 8,Total,8838,4347,4491,8838,0,86,187.24,47.2,-1.24166,51.6029,9069.0
1982,2011,OX11 9,OX11 9,Total,5722,2856,2866,5722,0,159,4928.03,1.2,-1.2261,51.5866,5892.0
1983,2011,OX12 0,OX12 0,Total,6155,3090,3065,6154,1,114,3092.3,2.0,-1.42424,51.6178,6274.0
1984,2011,OX12 7,OX12 7,Total,5301,2627,2674,5206,95,83,719.03,7.4,-1.41764,51.6,5393.0
1985,2011,OX12 8,OX12 8,Total,4855,2330,2525,4778,77,114,6577.62,0.7,-1.39803,51.5855,5003.0
1986,2011,OX12 9,OX12 9,Total,8953,4398,4555,8831,122,189,7150.77,1.3,-1.45027,51.5873,8559.0
1987,2011,OX13 5,OX13 5,Total,4783,2373,2410,4780,3,159,4960.23,1.0,-1.39236,51.6849,4856.0
1988,2011,OX13 6,OX13 6,Total,8676,4623,4053,7739,937,182,3589.64,2.4,-1.3147,51.6704,8641.0
1989,2011,OX14 1,OX14 1,Total,10071,4967,5104,9958,113,222,305.62,33.0,-1.28881,51.6767,10532.0
1990,2011,OX14 2,OX14 2,Total,8243,4387,3856,7601,642,204,1033.81,8.0,-1.26624,51.685,7996.0
1991,2011,OX14 3,OX14 3,Total,8304,4084,4220,8168,136,137,1115.26,7.4,-1.26514,51.6729,8453.0
1992,2011,OX14 4,OX14 4,Total,7883,3825,4058,7836,47,194,4903.0,1.6,-1.27569,51.6407,7525.0
1993,2011,OX14 5,OX14 5,Total,10009,4794,5215,9885,124,108,302.92,33.0,-1.28925,51.666,9776.0
1994,2011,OX15 0,OX15 0,Total,2695,1293,1402,2651,44,59,2471.95,1.1,-1.33273,51.9947,2679.0
1995,2011,OX15 4,OX15 4,Total,6784,3362,3422,6550,234,204,3604.2,1.9,-1.36085,52.0252,6746.0
1996,2011,OX15 5,OX15 5,Total,5331,2585,2746,5226,105,172,7995.66,0.7,-1.46869,52.0273,5227.0
1997,2011,OX15 6,OX15 6,Total,3289,1599,1690,3237,52,99,5515.84,0.6,-1.42109,52.0778,3371.0
1998,2011,OX16 0,OX16 0,Total,11337,5527,5810,11295,42,91,214.1,53.0,-1.35473,52.0624,11068.0
1999,2011,OX16 1,OX16 1,Total,10518,5147,5371,10518,0,99,287.35,36.6,-1.35328,52.0741,10594.0
2000,2011,OX16 2,OX16 2,Total,2713,1357,1356,2674,39,20,317.91,8.5,-1.33918,52.0682,2297.0
2001,2011,OX16 3,OX16 3,Total,5002,2494,2508,4955,47,38,72.04,69.4,-1.32538,52.0684,4731.0
2002,2011,OX16 4,OX16 4,Total,3625,1775,1850,3625,0,18,385.21,9.4,-1.32092,52.063,3868.0
2003,2011,OX16 5,OX16 5,Total,2612,1285,1327,2500,112,24,62.43,41.8,-1.33418,52.0602,2513.0
2004,2011,OX16 9,OX16 9,Total,11046,5233,5813,10758,288,146,766.8,14.4,-1.33895,52.0522,11638.0
2005,2011,OX17 1,OX17 1,Total,4308,2130,2178,4259,49,89,7434.49,0.6,-1.33131,52.1147,4499.0
2006,2011,OX17 2,OX17 2,Total,6553,3154,3399,6442,111,143,6081.52,1.1,-1.25382,52.0815,6617.0
2007,2011,OX17 3,OX17 3,Total,6114,2959,3155,6068,46,123,4881.93,1.3,-1.28939,52.02,6083.0
2008,2011,OX18 1,OX18 1,Total,6826,3342,3484,6759,67,95,144.62,47.2,-1.59251,51.7692,6792.0
2009,2011,OX18 2,OX18 2,Total,5555,2755,2800,5522,33,113,6365.48,0.9,-1.55338,51.7268,5523.0
2010,2011,OX18 3,OX18 3,Total,9881,5310,4571,8694,1187,149,1552.05,6.4,-1.59171,51.7599,9930.0
2011,2011,OX18 4,OX18 4,Total,3039,1484,1555,2901,138,94,7850.61,0.4,-1.63834,51.801,3102.0
2012,2011,OX20 1,OX20 1,Total,4734,2212,2522,4680,54,86,4515.12,1.0,-1.35712,51.8547,4821.0
2013,2011,OX25 1,OX25 1,Total,2425,1643,782,1547,878,20,2419.33,1.0,-1.10225,51.8621,2390.0
2014,2011,OX25 2,OX25 2,Total,2507,1223,1284,2409,98,48,1383.21,1.8,-1.14183,51.8739,2785.0
2015,2011,OX25 3,OX25 3,Total,523,250,273,521,2,16,1005.58,0.5,-1.21702,51.8682,577.0
2016,2011,OX25 4,OX25 4,Total,1278,639,639,1270,8,28,1185.66,1.1,-1.26029,51.9153,1473.0
2017,2011,OX25 5,OX25 5,Total,1787,884,903,1787,0,18,1372.8,1.3,-1.25999,51.926,1850.0
2018,2011,OX25 6,OX25 6,Total,1099,533,566,1098,1,40,2390.5,0.5,-1.2931,51.9523,1010.0
2019,2011,OX26 1,OX26 1,Total,850,459,391,769,81,17,1319.45,0.6,-1.17698,51.8933,791.0
2020,2011,OX26 2,OX26 2,Total,9155,4485,4670,9155,0,82,204.14,44.8,-1.16396,51.903,9247.0
2021,2011,OX26 3,OX26 3,Total,7014,3444,3570,7014,0,68,123.45,56.8,-1.15331,51.9101,7020.0
2022,2011,OX26 4,OX26 4,Total,5846,2922,2924,5833,13,66,188.29,31.0,-1.13993,51.9053,5838.0
2023,2011,OX26 5,OX26 5,Total,1204,583,621,1204,0,16,1049.7,1.1,-1.11878,51.9019,1195.0
2024,2011,OX26 6,OX26 6,Total,9425,4756,4669,9076,349,71,857.15,11.0,-1.14653,51.8965,9069.0
2025,2011,OX27 0,OX27 0,Total,969,480,489,969,0,26,1135.86,0.9,-1.06152,51.9039,1230.0
2026,2011,OX27 7,OX27 7,Total,2117,1008,1109,2091,26,34,3038.74,0.7,-1.21149,51.9511,2182.0
2027,2011,OX27 8,OX27 8,Total,2883,1411,1472,2806,77,59,2918.52,1.0,-1.14551,51.9324,2881.0
2028,2011,OX27 9,OX27 9,Total,548,271,277,548,0,19,1731.6,0.3,-1.10428,51.9297,554.0
2029,2011,OX28 1,OX28 1,Total,7888,3815,4073,7775,113,124,181.09,43.6,-1.47478,51.7919,7836.0
2030,2011,OX28 2,OX28 2,Total,854,398,456,824,30,18,33.73,25.3,-1.47358,51.7893,661.0
2031,2011,OX28 3,OX28 3,Total,3087,1494,1593,3087,0,63,133.69,23.1,-1.47316,51.7846,3311.0
2032,2011,OX28 4,OX28 4,Total,1601,751,850,1594,7,20,51.71,31.0,-1.4871,51.7792,2142.0
2033,2011,OX28 5,OX28 5,Total,9222,4581,4641,9222,0,144,349.86,26.4,-1.50183,51.7826,8972.0
2034,2011,OX28 6,OX28 6,Total,4870,2301,2569,4801,69,59,172.24,28.3,-1.48915,51.7868,4655.0
2035,2011,OX29 0,OX29 0,Total,1409,684,725,1404,5,19,789.28,1.8,-1.53166,51.7909,1488.0
2036,2011,OX29 4,OX29 4,Total,5398,2604,2794,5352,46,96,2386.9,2.3,-1.37966,51.7829,5392.0
2037,2011,OX29 5,OX29 5,Total,1337,661,676,1337,0,54,2219.44,0.6,-1.40151,51.7448,1324.0
2038,2011,OX29 6,OX29 6,Total,2454,1201,1253,2437,17,68,3555.55,0.7,-1.4433,51.8054,2436.0
2039,2011,OX29 7,OX29 7,Total,3607,1813,1794,3525,82,73,3140.4,1.1,-1.48175,51.7625,3594.0
2040,2011,OX29 8,OX29 8,Total,6485,3177,3308,6412,73,144,2434.36,2.7,-1.40862,51.8293,6501.0
2041,2011,OX29 9,OX29 9,Total,2370,1151,1219,2312,58,65,3114.87,0.8,-1.51647,51.8165,2333.0
2042,2011,OX33 1,OX33 1,Total,7623,3743,3880,7500,123,191,5489.38,1.4,-1.14366,51.7567,7555.0
2043,2011,OX39 4,OX39 4,Total,6881,3351,3530,6851,30,120,3292.61,2.1,-0.917174,51.7037,6901.0
2044,2011,OX44 7,OX44 7,Total,5449,2688,2761,5447,2,113,5444.36,1.0,-1.11283,51.6942,5261.0
2045,2011,OX44 9,OX44 9,Total,2858,1402,1456,2832,26,52,3399.3,0.8,-1.17235,51.712,2835.0
2046,2011,OX49 5,OX49 5,Total,4324,2055,2269,4279,45,122,6508.41,0.7,-1.00184,51.6492,4243.0
2047,2011,PE10 0,PE10 0,Total,10175,5026,5149,10081,94,210,15836.27,0.6,-0.377244,52.7784,10569.0
2048,2011,PE10 9,PE10 9,Total,11731,5608,6123,11525,206,219,1277.49,9.2,-0.377369,52.77,11467.0
2049,2011,PE11 1,PE11 1,Total,8392,4078,4314,8330,62,91,240.21,34.9,-0.157827,52.7892,9083.0
2050,2011,PE11 2,PE11 2,Total,12978,6290,6688,12819,159,133,699.96,18.5,-0.147974,52.7864,12556.0
2051,2011,PE11 3,PE11 3,Total,13420,6574,6846,13307,113,150,13232.17,1.0,-0.17868,52.7884,12979.0
2052,2011,PE11 4,PE11 4,Total,8440,4126,4314,8344,96,83,9117.17,0.9,-0.178599,52.8715,8448.0
2053,2011,PE12 0,PE12 0,Total,6334,3150,3184,6332,2,70,9897.58,0.6,0.00752881,52.7398,6450.0
2054,2011,PE12 6,PE12 6,Total,9409,4655,4754,9384,25,115,10592.05,0.9,-0.0826901,52.791,9396.0
2055,2011,PE12 7,PE12 7,Total,8061,3888,4173,8001,60,67,827.0,9.7,0.0138726,52.8044,7812.0
2056,2011,PE12 8,PE12 8,Total,4577,2236,2341,4439,138,58,11696.89,0.4,0.0309901,52.8087,4890.0
2057,2011,PE12 9,PE12 9,Total,11401,5540,5861,11219,182,76,11078.55,1.0,0.123456,52.7877,11286.0
2058,2011,PE13 1,PE13 1,Total,2998,1500,1498,2969,29,23,204.79,14.6,0.155489,52.6658,3053.0
2059,2011,PE13 2,PE13 2,Total,8459,4088,4371,8271,188,63,286.55,29.5,0.164716,52.6594,8829.0
2060,2011,PE13 3,PE13 3,Total,11161,5488,5673,11003,158,66,293.06,38.1,0.169112,52.6719,11080.0
2061,2011,PE13 4,PE13 4,Total,6569,3234,3335,6563,6,78,7848.98,0.8,0.0732345,52.6491,6522.0
2062,2011,PE13 5,PE13 5,Total,5706,2815,2891,5691,15,51,5408.35,1.1,0.125529,52.7013,5699.0
2063,2011,PE14 0,PE14 0,Total,5481,2653,2828,5397,84,45,6447.72,0.9,0.158588,52.6352,5081.0
2064,2011,PE14 7,PE14 7,Total,5883,2962,2921,5822,61,64,6586.88,0.9,0.216877,52.7037,6103.0
2065,2011,PE14 8,PE14 8,Total,5314,2632,2682,5259,55,46,4807.93,1.1,0.231472,52.635,5487.0
2066,2011,PE14 9,PE14 9,Total,4125,2002,2123,4107,18,46,7638.73,0.5,0.217061,52.57,4188.0
2067,2011,PE15 0,PE15 0,Total,9169,4706,4463,8715,454,82,16750.44,0.5,0.0830163,52.5125,8988.0
2068,2011,PE15 8,PE15 8,Total,10515,5163,5352,10445,70,80,567.98,18.5,0.0856746,52.5562,11016.0
2069,2011,PE15 9,PE15 9,Total,10231,4883,5348,10046,185,81,484.6,21.1,0.0888689,52.5456,9865.0
2070,2011,PE16 6,PE16 6,Total,10453,5163,5290,10414,39,100,6117.96,1.7,0.0493352,52.4548,10435.0
2071,2011,PE19 1,PE19 1,Total,6777,3327,3450,6739,38,79,339.32,20.0,-0.258828,52.2338,6904.0
2072,2011,PE19 2,PE19 2,Total,9972,5034,4938,9904,68,77,286.04,34.9,-0.264463,52.2228,9652.0
2073,2011,PE19 5,PE19 5,Total,6845,3371,3474,6801,44,142,10553.97,0.6,-0.267234,52.2789,6646.0
2074,2011,PE19 6,PE19 6,Total,7855,3887,3968,7791,64,117,7823.43,1.0,-0.235,52.237,8068.0
2075,2011,PE19 7,PE19 7,Total,5309,2660,2649,5266,43,102,232.41,22.8,-0.274027,52.237,5070.0
2076,2011,PE19 8,PE19 8,Total,7210,3606,3604,7148,62,61,230.97,31.2,-0.281573,52.2273,7453.0
2077,2011,PE20 1,PE20 1,Total,6670,3208,3462,6595,75,75,5306.38,1.3,-0.0605321,52.9365,6421.0
2078,2011,PE20 2,PE20 2,Total,2942,1463,1479,2942,0,29,4478.94,0.7,-0.085539,52.8996,2907.0
2079,2011,PE20 3,PE20 3,Total,4374,2165,2209,4374,0,52,8368.41,0.5,-0.155753,52.9524,4795.0
2080,2011,PE21 0,PE21 0,Total,9653,4579,5074,9571,82,92,1413.87,6.8,-8.51e-05,52.9715,9738.0
2081,2011,PE21 6,PE21 6,Total,3135,1559,1576,3074,61,28,117.82,26.6,-0.0215419,52.9773,3131.0
2082,2011,PE21 7,PE21 7,Total,8925,4338,4587,8814,111,101,1976.28,4.5,-0.0368841,52.9633,8803.0
2083,2011,PE21 8,PE21 8,Total,12216,5959,6257,12104,112,69,350.37,34.9,-0.0341572,52.9772,12373.0
2084,2011,PE21 9,PE21 9,Total,8858,4200,4658,8751,107,115,972.24,9.1,-0.018191,52.9855,8823.0
2085,2011,PE22 0,PE22 0,Total,6084,3212,2872,5753,331,80,8132.75,0.7,0.0475948,53.0004,5989.0
2086,2011,PE22 7,PE22 7,Total,3394,1690,1704,3394,0,55,12577.29,0.3,-0.0686592,53.0798,3394.0
2087,2011,PE22 8,PE22 8,Total,4022,1989,2033,4000,22,41,9722.72,0.4,0.0899046,53.0863,3985.0
2088,2011,PE22 9,PE22 9,Total,3419,1668,1751,3397,22,43,5157.78,0.7,0.100775,53.0387,3455.0
2089,2011,PE23 4,PE23 4,Total,2586,1261,1325,2540,46,39,8648.39,0.3,0.0463548,53.1811,2712.0
2090,2011,PE23 5,PE23 5,Total,5921,2869,3052,5758,163,63,7251.44,0.8,0.117146,53.1675,5969.0
